"Tweet";"C1";"C2";"C3";"C4";"C5";"CLUSTER"
" CASO LATAM_CHI NUMERO FAVOR ANALIZADO TAMBIEN HERMANO SIDO DIAS PIDO ANALIZAR POSIBLE";"0";"0";"0";"2";"0";"C4"
" LLEVO ACUMULEN LATAM_CHI PIDIENDO KILOMETROS VIAJE ÑIA ONEWORLD PEOR SERVICIO MESES HECHO";"0";"0";"0";"2";"0";"C4"
" ESTIMADOS ACEPTE CASO LATAM_CHI LEVANTE COMPENSACION OFRECIERON";"0";"1";"0";"1";"0";"C4"
" SOCIO GRACIAS LATAM_CHI NUMERO ESTIMADOS RECONOCE INGRESAR NO TENGO CLAVE";"0";"0";"0";"0";"1";"C5"
" CAMBIAR LLAMANDO LATAM_CHI PASAJE";"1";"0";"0";"0";"0";"C1"
" PAGINA LATAM_CHI";"0";"0";"0";"1";"1";"C5"
" LLAMARON HICE PESIMO EQUIPAJE ROMPIERON JAMAS VUELTA SERVICIO RECLAMO";"0";"0";"1";"1";"0";"C4"
" HARAN LATAM_CHI FUTUROS EVITAR VIAJEROS DEPLORABLE SERVICIO MIENTRAS POSIBLE PAGUEN";"0";"0";"0";"1";"0";"C4"
" PRONTA SALUDOS MUCHAS RESPUESTA GRACIAS";"0";"0";"0";"0";"0";"C5"
" MANERA LATAM_CHI RESPONSABLES LAMENTABLE LATAM MUY EQUIPAJE NUESTRO DEJAN SEAN COMO RECOMENDAR";"0";"0";"1";"0";"1";"C5"
" DIFICIL LATAM_CHI QUE NO ENTENDER";"0";"0";"0";"0";"0";"C5"
" LATAM_CHI PASAJE PAGAR CERRO HIZO CAROS ESTAFARON AYER VECES PASAJES DEJEN";"0";"1";"0";"0";"0";"C2"
" PORFAVOR JUGAR DEVUELVAN DINERO PACIENCIA DEJEN";"0";"0";"0";"0";"0";"C5"
" PRIMERO SEGUNDO EXISTE CORREO PESOS MENCION FALTAN";"0";"0";"0";"0";"0";"C5"
" CANCELARAN OFRECIDA NECESITO COMPENSACION CASO";"0";"1";"0";"1";"0";"C4"
" ELEGIDO ASIENTO LATAM_CHI LISTO PAGAR MOMENTO COMPRA";"0";"1";"0";"0";"0";"C2"
" YA DIAS VAN FIJARON PLAZO LATAM_CHI";"0";"0";"0";"1";"0";"C4"
" MEDIOCRE LATAM_CO SEA RECIBO CELULARES MES ROBADOS RESPUESTA SERVICIO INCREIBLE AEROLINEA";"0";"0";"0";"1";"0";"C4"
" SERVICIO YA CALIDAD CLIENTE VEAMOS";"0";"0";"0";"2";"0";"C4"
" SERVICIO BORDO COMIDA CUENTAN PROVISIONES";"0";"0";"0";"1";"0";"C4"
" LATAM_PER COMPLETAR INTENTO FAVOR SENTIMOS PUDO SALE COMPRAR REINTENTA LO MENSAJE OPERACION PASAJES TARDE";"0";"0";"0";"0";"0";"C5"
" LATAMAIRLINES CONFIAR MALETAS COMO NUEVO ENTREGAN";"0";"0";"0";"0";"0";"C5"
" DE NADIE MANUAL ASCO CONTINGENTE NO SERVICIO EMERGENCIA PREPARADO";"0";"0";"1";"1";"0";"C4"
" HS PENALIDAD EQUIPAJE HACE USD ESPERO DEBEN DEVOLVERME";"0";"0";"1";"0";"0";"C3"
" LATAMAIRLINES DEBE LATAM EQUIPAJE TRASLADO SABIENDO AEROPUERTO INNECESARIO USD DEVOLVERME";"0";"0";"1";"0";"1";"C5"
" LATAMAIRLINES HS NO LLEGO BIENES HIZO LATAM EQUIPAJE BUSCANDO MI GASTAR USD";"0";"0";"1";"0";"1";"C5"
" AYUDA APLICACION NECESITO CERRO";"0";"0";"0";"0";"0";"C5"
" LATAMAIRLINES LINEA NECESITO ATIENDE REPROGRAMAR";"0";"0";"0";"0";"0";"C5"
" LATAMAIRLINES PERDER SOLUCIONES CAUSA NO OBLIGAN PASAJES ENTREGAN ENTIENDE";"0";"0";"1";"0";"0";"C3"
" LATAMAIRLINES NO CANCELA MALTRATAN CON CLIENTE VIAJEN VALIJA NO VUELVO LATAM SABEN PIERDEN";"0";"1";"0";"1";"1";"C5"
" LATAMAIRLINES NO CANCELA MALTRATAN CON CLIENTE VIAJEN VALIJA NO VUELVO LATAM SABEN PIERDEN";"0";"1";"0";"1";"1";"C5"
" VALIJA NUNCA PLATA VUELOS COMPREN LATAM PERDES AEROPUERTO EN TE PIERDEN ENCUENTRAN";"0";"1";"0";"0";"1";"C5"
" LATAMAIRLINES NO EN PROBLEMA DOLARES COMPENSAN DIAS UN ERRORES COMPRAR COBRA CAMBIO LATAM COMPRAS";"0";"1";"0";"1";"1";"C5"
" GRACIAS ACA SEGUIRE LATAMINDIGNADOS NADIE OJALA DERECHOS USTEDES RECLAMO APOYANDO";"0";"0";"0";"0";"0";"C5"
" SEGURIDAD PELEA LATAMTRUCHOS HICIERON DICEN ETERNA SOLUCION";"0";"0";"0";"0";"0";"C5"
" LAN PESIMA ATENCION";"0";"0";"0";"1";"0";"C4"
" PENSAR QUIERO SEGURIDAD GENTE POR CUESTA DIOS AEREA NO VALE_DAMI INEPTA";"0";"0";"0";"0";"0";"C5"
" TODAVIA CARTERISTAS VALE_DAMI ESTOS PELEANDO";"0";"0";"0";"0";"0";"C5"
" ATRASADO VAN AHORA TAMBIEN QUE RESPUESTA TIPO DAR VUELTA AHORA";"0";"1";"0";"0";"0";"C2"
" ATENCION ESCLAVOS ANTOJOS VERGUENZA HASTA SERVICIO";"0";"0";"0";"2";"0";"C4"
" SEGURIDAD ESTOS DELINCUENTES PERFECCION EMPRESA AEREA JORGE CONFIABLES ILUSTRA";"0";"1";"0";"0";"0";"C2"
" COMPENSARA DIA PERDIDO CONTE LES";"1";"0";"1";"0";"0";"C3"
" PONEN IMPORTAN CLIENTES EMPRESA DIAS PLAZO LO";"0";"0";"0";"1";"0";"C4"
" RT PAGADA RESERVA PASA";"0";"0";"0";"0";"0";"C5"
" HOY PESIMO DISCRIMINAN LATAM RT ATRASAN EXTRA POSTVENTA SERVICIO LAN ÑO";"0";"1";"0";"1";"1";"C5"
" SERVICIO ÜENZA RT QUE VERG AEROPUERTO";"0";"0";"0";"1";"0";"C4"
" HS PENALIDAD EQUIPAJE HACE RT USD ESPERO DEBEN DEVOLVERME";"0";"0";"1";"0";"0";"C3"
" DEBE LATAM EQUIPAJE TRASLADO SABIENDO RT AEROPUERTO INNECESARIO USD DEVOLVERME";"0";"0";"1";"0";"1";"C5"
" COBRARON HICIERON COMPENSAR DOLARES RT ERRORES CAMBIO DEBEN DEVOLVERLOS ME";"0";"0";"0";"0";"0";"C5"
" HS NO LLEGO BIENES HIZO LATAM EQUIPAJE BUSCANDO MI RT AEROP GASTAR USD";"0";"0";"1";"0";"1";"C5"
" CANCELA MALTRATAN RT CLIENTE VALIJA NO VUELVO SABEN PIERDEN";"0";"1";"0";"1";"0";"C4"
" NO CANCELA MALTRATAN RT CLIENTE VALIJA NO VUELVO SABEN PIERDEN";"0";"1";"0";"1";"0";"C4"
" NO EN DOLARES COMPENSAN RT ERRORES COMPRAR COBRA CAMBIO LATAM DECADA";"0";"1";"0";"0";"1";"C5"
" CONFIAR IMPOSIBLE CLIENTE SERVICIO PESADILLA";"0";"0";"0";"2";"0";"C4"
" SERVICIO CLIENTE ULTIMOS PEOR";"0";"0";"0";"2";"0";"C4"
" RARO DECENTE VEZ TENDRAN SERVICIO DEMORADO";"0";"1";"0";"1";"0";"C4"
" IQUIQUE PESIMO RESPETO EXPLICACIONES FALTA SERVICIO ATRASAN";"0";"0";"0";"2";"0";"C4"
" GATI OJALA PESIMO ÑA DUE SERVICIO ALTA TARIFA";"0";"1";"0";"1";"0";"C4"
" LLEVAR MERCADO MASCOTAS ALTA TARIFA";"0";"1";"0";"0";"0";"C2"
" GATI OJALA PESIMO ÑA DUE SERVICIO ALTA TARIFA";"0";"1";"0";"1";"0";"C4"
" LLEVAR MERCADO MASCOTAS ALTA TARIFA";"0";"1";"0";"0";"0";"C2"
" IQUIQUE PESIMO RESPETO EXPLICACIONES FALTA SERVICIO ATRASAN";"0";"0";"0";"2";"0";"C4"
" SERVICIO ULTIMOS CLIENTE PEOR";"0";"0";"0";"2";"0";"C4"
" GATI OJALA PESIMO ÑA DUE SERVICIO ALTA TARIFA";"0";"1";"0";"1";"0";"C4"
" LLEVAR MERCADO MASCOTAS ALTA TARIFA";"0";"1";"0";"0";"0";"C2"
" SERVICIO ULTIMOS CLIENTE PEOR";"0";"0";"0";"2";"0";"C4"
" SERVICIO ULTIMOS CLIENTE PEOR";"0";"0";"0";"2";"0";"C4"
" RARO DECENTE VEZ TENDRAN SERVICIO DEMORADO";"0";"1";"0";"1";"0";"C4"
" SUSPENDE EXPLICACION DAN SERVICIO SOLUCION";"0";"0";"0";"1";"0";"C4"
" BRUTOS ASCO DAR SERVICIO DEMANDALOS";"0";"0";"1";"1";"0";"C4"
" VENDIDO ATENCION TUVIMOS PAGAR BARAJAS LLEGO PEOR SERVICIO FRANKFURT";"0";"1";"0";"2";"0";"C4"
" GATI OJALA PESIMO ÑA DUE SERVICIO ALTA TARIFA";"0";"1";"0";"1";"0";"C4"
" VENDIDO ATENCION TUVIMOS PAGAR BARAJAS DESAHOGUE LLEGO PEOR SERVICIO FRANKFURT";"0";"1";"0";"2";"0";"C4"
" MALETA PESIMO FRAGIL EQUIPAJE AIRLINES ROMPIERON SERVICIO CONSTA";"0";"0";"2";"1";"0";"C3"
" ESTAS CONFOR EMPRESAS NEGLIGENCIA PENA";"0";"0";"0";"0";"0";"C5"
" PESIMO SERVICIO VEZ PEOR AIRLINES";"0";"0";"0";"1";"0";"C4"
" LLEVAR MERCADO MASCOTAS ALTA TARIFA";"0";"1";"0";"0";"0";"C2"
" CAREROS LOW OBVIO PESIMO SERVICIO COST";"0";"1";"0";"1";"0";"C4"
" <U+00BD> <U+00B8> TENIA BUEN <U+00A0> PEOR CHOLI SERVICIO PUSO <U+0092> TAME <ED>";"0";"0";"0";"1";"0";"C4"
" LLEVAR MERCADO MASCOTAS ALTA TARIFA";"0";"1";"0";"0";"0";"C2"
" SEGUIMIENTO MAÑANA CONTACTES MEJOR SUGERIMOS NUESTRO CLIENTE CENTRO HOLA SERVICIO";"0";"0";"0";"2";"0";"C4"
" ABUSARON PESIMO DEVENIDO PAIS SERVICIO";"0";"0";"0";"1";"0";"C4"
" PESIMO DESAPARECER QUEBRARAN INEPTOS DEBERIAN FACTURA SERVICIO USTEDES PASARA";"0";"0";"0";"1";"0";"C4"
" CASO DESASTRE INCOMPETENTES VOLVERE VIAJAR PEOR SERVICIO INEFICIENTES MANU AEROLINEA";"0";"0";"0";"2";"0";"C4"
" MIAMI MALA ATENCION HURACAN REVISAR CHILE FLEXIBILIDAD NIÑOS SERVICIO COMIDA PREFERENCIA";"0";"0";"0";"2";"0";"C4"
" ASIENTO MALO RECLINA VEZ FRECUENTE AYER PASAJERO PEOR DIA SERVICIO";"0";"0";"0";"1";"0";"C4"
" LLEVAR MERCADO MASCOTAS ALTA TARIFA";"0";"1";"0";"0";"0";"C2"
" LLEVAR MERCADO MASCOTAS ALTA TARIFA";"0";"1";"0";"0";"0";"C2"
" TIPICO SERVICIO MEJORADO AHORA";"0";"0";"0";"1";"0";"C4"
" GATI OJALA PESIMO ÑA DUE SERVICIO ALTA TARIFA";"0";"1";"0";"1";"0";"C4"
" GATI OJALA PESIMO ÑA DUE SERVICIO ALTA TARIFA";"0";"1";"0";"1";"0";"C4"
" GATI OJALA PESIMO ÑA DUE SERVICIO ALTA TARIFA";"0";"1";"0";"1";"0";"C4"
" TIPICO SERVICIO MEJORADO AHORA";"0";"0";"0";"1";"0";"C4"
" GATI OJALA PESIMO ÑA DUE SERVICIO ALTA TARIFA";"0";"1";"0";"1";"0";"C4"
" LLEVAR MERCADO MASCOTAS ALTA TARIFA";"0";"1";"0";"0";"0";"C2"
" HAGANSE SIRVEN CARGO SIEMPRE PESIMO VOLUNTAD AJENOS EXPLICACIONES SERVICIO";"0";"0";"0";"1";"0";"C4"
" TIPICO SERVICIO MEJORADO AHORA";"0";"0";"0";"1";"0";"C4"
" DAN MASCOTAS SERVICIO AHORA PIERDEN";"0";"0";"0";"1";"0";"C4"
" PERDIO PESIMO MILES MILLON DEBERIAN SERVICIO DEMANDARLOS CIENTOS GATO AEROLINEA";"0";"0";"2";"1";"0";"C3"
" PODERES SERVICIO CONTENEDOR SUPER AHORA MANU SALIR";"0";"0";"0";"2";"0";"C4"
" LLEVAR MERCADO MASCOTAS ALTA TARIFA";"0";"1";"0";"0";"0";"C2"
" AHOR RETRASADOS SERVICIO PENA CAMBIADO";"0";"0";"0";"1";"0";"C4"
" LLEVAR MERCADO MASCOTAS ALTA TARIFA";"0";"1";"0";"0";"0";"C2"
" ESTAN MANTENER CONDIC ANIMAL CONDICIONES BUENAS";"1";"0";"0";"0";"0";"C1"
" ANIMALES RESPUESTAS DAN AHI SERVICIO VIAJEN PIERDEN";"0";"0";"0";"1";"0";"C4"
" LLEVAR MERCADO MASCOTAS ALTA TARIFA";"0";"1";"0";"0";"0";"C2"
" VEZ RETRASOS DECAIDO SERVICIO AEROLINEA";"0";"0";"0";"1";"0";"C4"
" AHOR RETRASADOS SERVICIO PENA CAMBIADO";"0";"0";"0";"1";"0";"C4"
" AHOR RETRASADOS SERVICIO PENA CAMBIADO";"0";"0";"0";"1";"0";"C4"
" GATI OJALA PESIMO ÑA DUE SERVICIO ALTA TARIFA";"0";"1";"0";"1";"0";"C4"
" LLEVAR MERCADO MASCOTAS ALTA TARIFA";"0";"1";"0";"0";"0";"C2"
" PESIMO VIAJEN SERVICIO CIERTO";"0";"0";"0";"1";"0";"C4"
" LLEVAR MERCADO MASCOTAS ALTA TARIFA";"0";"1";"0";"0";"0";"C2"
" CONFIAR IMPOSIBLE CLIENTE SERVICIO PESADILLA";"0";"0";"0";"2";"0";"C4"
" PESIMO SERVICIO DEFINITIVAMENTE";"0";"0";"0";"1";"0";"C4"
" CAGADA AUTOMATICOS BUENISMO RAZON ARREGLAR TWEETS SERVICIO VERGUENZA TRATANDO";"0";"0";"0";"1";"0";"C4"
" OJALA PESIMO ÑA DUE SERVICIO ALTA TARIFA";"0";"1";"0";"1";"0";"C4"
" LLEVAR MERCADO MASC ALTA TARIFA";"0";"1";"1";"0";"0";"C3"
" INDOLENTES FAMILIA CONFORME VEZ EMPEORA SERVICIO MIEMBRO PIERDEN";"0";"0";"0";"1";"0";"C4"
" DEBE SOPORTAR PASAJERO CANCELAN MALETAS PIERDEN AEROLINEAS SUSPENDEN";"0";"0";"0";"0";"0";"C5"
" CASO PASARON VOUCHER TRAVEL INDIGNANTE DIAS RESPUESTA SERVICIO ESPERO COMPENSACION";"0";"1";"0";"3";"0";"C4"
" CONFIAR IMPOSIBLE CLIENTE SERVICIO PESADILLA";"0";"0";"0";"2";"0";"C4"
" RETRASADOS SERVICIO PENA CAMBIADO";"0";"0";"0";"1";"0";"C4"
" FECHA MIN QUISE HACERLO WEB CAMBIAR POSTVENTA SERVICIO BLOQUEO POSIB CNDO PODIA";"0";"0";"0";"1";"0";"C4"
" SERVICIO EXCELENTE GRACIAS";"0";"0";"0";"1";"0";"C4"
" CONVERSACION MINUTOS TELEFONICA CORTAN RESPUESTA LEJOS DESPUES";"1";"0";"0";"1";"0";"C4"
" ANIMALES RESPUESTAS DAN AHI SERVICIO VIAJEN PIERDEN";"0";"0";"0";"1";"0";"C4"
" HIJOS JAULA PUTA ÑA CLIENTE DUE SERVICIO PASO EMBALADA GATO ROTA ENTREGAN";"0";"0";"1";"2";"0";"C4"
" MINIMO SERVICIO TARIFA";"0";"1";"0";"1";"0";"C4"
" ANIMALES RESPUESTAS DAN AHI SERVICIO VIAJEN PIERDEN";"0";"0";"0";"1";"0";"C4"
" ANIMALES RESPUESTAS DAN AHI SERVICIO VIAJEN PIERDEN";"0";"0";"0";"1";"0";"C4"
" CONFIAR IMPOSIBLE CLIENTE SERVICIO PESADILLA";"0";"0";"0";"2";"0";"C4"
" MEJOR COMPROBADO SERVICIO LEJOS";"0";"0";"0";"1";"0";"C4"
" CONFIAR IMPOSIBLE CLIENTE SERVICIO PESADILLA";"0";"0";"0";"2";"0";"C4"
" CONFIAR IMPOSIBLE CLIENTE SERVICIO PESADILLA";"0";"0";"0";"2";"0";"C4"
" CONFIAR IMPOSIBLE CLIENTE SERVICIO PESADILLA";"0";"0";"0";"2";"0";"C4"
" LAN EMPRESA MOSTRADO FUSION PEOR SERVICIO";"0";"0";"0";"1";"0";"C4"
" MUERO EXCELENTE PENSABA SERVICIO";"0";"0";"0";"1";"0";"C4"
" ESTAN NOCHE PESIMO APLAZANDO TECNICOS SERVICIO";"1";"0";"0";"1";"0";"C4"
" CAGADA AUTOMATICOS BUENISMO RAZON ARREGLAR TWEETS SERVICIO VERGUENZA TRATANDO";"0";"0";"0";"1";"0";"C4"
" PESIMO CONCURRENCIA LUGARES CLIENTE SERVICIO EVENT PERVERSA AEROLINEA";"0";"0";"0";"2";"0";"C4"
" REVISIONES TECNICAS COMUNES AHORA ADICIONALES TERRIBLE";"0";"0";"0";"0";"0";"C5"
" MALTRATAN CLIENTES PESIMO NADIE SERVICIO SANCIONA AEROLINEA";"0";"0";"0";"1";"0";"C4"
" CAGADA AUTOMATICOS BUENISMO RAZON ARREGLAR TWEETS SERVICIO VERGUENZA TRATANDO";"0";"0";"0";"1";"0";"C4"
" PESIMO VEZ VIAJANDO ATRAPADO SERVICIO MILLAS";"0";"0";"0";"1";"0";"C4"
" DECIR TELEFONICO VEZ MALISIMO SERVICIO OFICINAS";"0";"0";"0";"1";"0";"C4"
" CAGADA AUTOMATICOS BUENISMO RAZON ARREGLAR TWEETS SERVICIO VERGUENZA TRATANDO";"0";"0";"0";"1";"0";"C4"
" CAGADA AUTOMATICOS BUENISMO RAZON ARREGLAR TWEETS SERVICIO VERGUENZA TRATANDO";"0";"0";"0";"1";"0";"C4"
" DEBE PASANDO BAJADO LAMENTO SERVICIO CALIDAD HORRIBLE";"0";"0";"0";"1";"0";"C4"
" PESIMO LAN CHILE SERVICIO DIFERENCIA BAJADA";"0";"0";"0";"1";"0";"C4"
" PRECIOS TV AVION TUC APOYA ROTO PERSONAL BSAS SUCIO SERVICIO COMIDA CABEZA ORDINARIO";"0";"0";"0";"1";"0";"C4"
" DAN CABOTAJE NIVELAN EMPRESAS SERVICIO COMIDA ACEPTABLE";"0";"0";"0";"1";"0";"C4"
" DEBE PASANDO SERVICI BAJADO LAMENTO CALIDAD HORRIBLE";"0";"0";"0";"1";"0";"C4"
" SERVICIO PESIMO";"0";"0";"0";"1";"0";"C4"
" CONFIAR IMPOSIBLE CLIENTE SERVICIO PESADILLA";"0";"0";"0";"2";"0";"C4"
" CONFIAR IMPOSIBLE CLIENTE SERVICIO PESADILLA";"0";"0";"0";"2";"0";"C4"
" CONFIAR IMPOSIBLE CLIENTE SERVICIO PESADILLA";"0";"0";"0";"2";"0";"C4"
" CLIENTES LUGAR PESIMO CUIDEN AYUDAR PABLO UIO SERVICIO SALAZAR TRATO";"0";"0";"0";"2";"0";"C4"
" PESIMO CENTRAL COMPRAR RESERVAS SERVICIO TKT";"0";"0";"0";"1";"0";"C4"
" MALTRATAN CLIENTES PESIMO NADIE SERVICIO SANCIONA AEROLINEA";"0";"0";"0";"1";"0";"C4"
" CONFIAR IMPOSIBLE CLIENTE SERVICIO PESADILLA";"0";"0";"0";"2";"0";"C4"
" MALTRATAN CLIENTES PESIMO NADIE SERVICIO SANCIONA AEROLINEA";"0";"0";"0";"1";"0";"C4"
" HAN FORTALEZA ANTIGUAMENTE BAJADO SERVICIO CALIDAD";"0";"0";"0";"1";"0";"C4"
" MANDE VAN RATO HACERSE DM RESPONSABLE SERVICIO PESCAR VODIGO PAUPERRIMO";"0";"0";"0";"2";"0";"C4"
" CONFIAR IMPOSIBLE CLIENTE SERVICIO PESADILLA";"0";"0";"0";"2";"0";"C4"
" CAGADA AUTOMATICOS BUENISMO ARREGLAR TWEETS SERVICIO VERGUENZA TRATANDO";"0";"0";"0";"1";"0";"C4"
" SIEMPRE ODIADO MIERDA SERVICIO BASURA AHORA AEROLINEA ODIO";"0";"0";"0";"1";"0";"C4"
" CASO AFECTADO NUMERO PRESTARTE EXCELENTE IMPORTANTE POSEES AYUDARTE PASAJERO HOLA SERVICIO";"0";"0";"0";"2";"0";"C4"
" CASO AFECTADO NUMERO PRESTARTE EXCELENTE IMPORTANTE POSEES AYUDARTE PASAJERO HOLA SERVICIO";"0";"0";"0";"2";"0";"C4"
" CUARTA ÑIA CLIENTE SERVICIO INEPTA";"0";"0";"0";"2";"0";"C4"
" DELICADA ABORDO DECIR FORMA DAN IMPRESENTABLES SERVICIO";"0";"0";"0";"1";"0";"C4"
" CANCELADOS DESASTRE INFORMACION PASADO FALTA SERVICIO POBRE";"0";"0";"0";"1";"0";"C4"
" CUANTA IRRESPONSABILIDAD";"0";"0";"0";"0";"0";"C5"
" SERVICIO HORRIBLE";"0";"0";"0";"1";"0";"C4"
" NIVEL ASIENTO BENEFICIO SERVICIO TARIFA ENTREGAN";"0";"1";"0";"1";"0";"C4"
" CUANTA IRRESPONSABILIDAD";"0";"0";"0";"0";"0";"C5"
" CUANTA IRRESPONSABILIDAD";"0";"0";"0";"0";"0";"C5"
" CUANTA IRRESPONSABILIDAD";"0";"0";"0";"0";"0";"C5"
" MEJORO PESIMO RECOMIENDO REALMENTE FUSION SERVICIO MEXICO";"0";"0";"0";"1";"0";"C4"
" DEBE SERVICIO MASCOTA APARECER TERRIBLE EXTRAVIARON";"0";"0";"1";"1";"0";"C4"
" DEBE SERVICIO MASCOTA APARECER TERRIBLE EXTRAVIARON";"0";"0";"1";"1";"0";"C4"
" DEBE SERVICIO MASCOTA APARECER TERRIBLE EXTRAVIARON";"0";"0";"1";"1";"0";"C4"
" ESTAN NOCHE PESIMO APLAZANDO TECNICOS SERVICIO";"1";"0";"0";"1";"0";"C4"
" INTERES ENTREGARTE EXCELENTE PREOCUPA NUESTRO HOLA SERVICIO ANTERIOR PRINCIPAL";"0";"0";"0";"1";"0";"C4"
" DEBE SERVICIO MASCOTA APARECER TERRIBLE EXTRAVIARON";"0";"0";"1";"1";"0";"C4"
" DEBE SERVICIO MASCOTA APARECER TERRIBLE EXTRAVIARON";"0";"0";"1";"1";"0";"C4"
" SANTIAGO SOLICITADO CANCELADO GRACIAS SIDO SABIA TAXI AVISAN SERVICIO USTEDES HABIA";"0";"1";"0";"1";"0";"C4"
" HORAS ESPERANDO CENTER PESIMO CALL DM CLIENTE LLEVO RESPUESTA ERRORES SERVICIO COMETEN";"2";"0";"0";"3";"0";"C4"
" ESTAN VOUCHER RESP PESIMO TRAVEL RETRASANDO DIAS SERVICIO USANDO PASAJES COMPRA";"1";"0";"0";"3";"0";"C4"
" SERVICIO POSITIVOS";"0";"0";"0";"1";"0";"C4"
" VITAL COMENTAS EXCELENTE NOSOTROS PRESTARLES PREOCUPA HOLA SERVICIO IMPORTANCIA";"0";"0";"0";"1";"0";"C4"
" DETRAS IMPRESIONANTE EMPATIA CERO EMPRESA POCA VOCACION SERVICIO";"0";"0";"0";"1";"0";"C4"
" SERVICIO MALO AEROLINEA TERRIBLE";"0";"0";"0";"1";"0";"C4"
" COSTO PESIMO BARATOS EMPRESA SERVICIO CONVIRTIO PASAJES";"0";"0";"0";"1";"0";"C4"
" COSTO PESIMO BARATOS EMPRESA SERVICIO CONVIRTIO PASAJES";"0";"0";"0";"1";"0";"C4"
" COSTO PESIMO BARATOS EMPRESA SERVICIO CONVIRTIO PASAJES";"0";"0";"0";"1";"0";"C4"
" PESIMO CONCURRENCIA LUGARES CLIENTE SERVICIO EVENT PERVERSA AEROLINEA";"0";"0";"0";"2";"0";"C4"
" DEFINITIVAMENTE SEGURIDAD BUEN VIAJAR SERVICIO PUNTUALIDAD";"0";"0";"0";"1";"0";"C4"
" PESIMO TURISTICOS CONCURRENCIA LUGARES CLIENTE SERVICIO EVENTOS PERVERSA AEROLINEA";"0";"0";"0";"2";"0";"C4"
" ESTAN VOUCHER RESP PESIMO TRAVEL RETRASANDO DIAS SERVICIO USANDO PASAJES COMPRA";"1";"0";"0";"3";"0";"C4"
" CANJEADO KM RESPONDE CANJEE POST LAN SERVICIO PRODUCTO RECLAMO HORRIBLE";"0";"0";"0";"1";"0";"C4"
" DEVOLUCION DESASTRE NADIE RESPONDE PIDO SERVICIO CAMBIAN";"0";"1";"0";"1";"0";"C4"
" SIQUIERA PLATAFORMAS PESIMO EXISTE FUNCIONAN SERVICIO CALIDAD";"0";"0";"0";"1";"0";"C4"
" ESMERAMOS GUSTO ALEGRA EXCELENTE ESTES VERONICA HOLA RECIBISTE SERVICIO DIA";"0";"0";"0";"1";"0";"C4"
" <U+21E9> PEDISTE ACA EMPRESA HOLA SERVICIO COBRO RECLAMA";"0";"0";"0";"1";"0";"C4"
" DEFINITIVAMENTE SEGURIDAD BUEN VIAJAR SERVICIO PUNTUALIDAD";"0";"0";"0";"1";"0";"C4"
" ESTAN VOUCHER PESIMO TRAVEL RETRASANDO DIAS RESPUESTA SERVICIO USANDO PASAJES COMPRA";"1";"0";"0";"2";"0";"C4"
" DICIENDO CANCELADO COMUNICARSE RECIBI SIDO IMPOSIBLE CLIENTE CORREO SERVICIO";"0";"1";"0";"2";"0";"C4"
" CARGO REALIZAS SALUDOS GENERA PASAJERO SERVICIO PROCESO COMPRA";"0";"0";"0";"1";"0";"C4"
" CARISIMO MIERDA ADIVINEN BARATO USTDS SERVICIO LOWCOST";"0";"0";"0";"1";"0";"C4"
" WN RECUPERA PERDIDO SERVICIO PENE";"0";"0";"1";"1";"0";"C4"
" <U+00BB> <U+00BD> CARISIMO MIERDA <U+008B> <U+00A0> ADIVINEN BARATO USTDS <U+00B9> <U+00BF> PASAR <U+00BC> SERVICIO <ED> LOWCOST";"0";"0";"0";"1";"0";"C4"
" MALETA INTERIOR CASO ENVIADO LAMEMTABLE LLEGO AGENTES SERVICIO CASA DETALLE FALTAN";"0";"0";"1";"2";"0";"C4"
" AZAFATA RETROCEDEN PUESTO MOVIO CLIENTE DIA SERVICIO DEDO";"0";"0";"0";"2";"0";"C4"
" DURANTE PESIMO SERVICIO COMBUSTIBLE ESPERA ABASTECIMIENTO";"0";"0";"0";"2";"0";"C4"
" CARAMELO HORAS VIAJE DAN";"0";"0";"0";"1";"0";"C4"
" DOY PESIMO RESPUESTA SERVICIO VIAJES";"0";"0";"0";"1";"0";"C4"
" AEROPUERTO SERVICIO VERGUENZA";"0";"0";"0";"1";"0";"C4"
" BORDO PROVISIONES CUENTAN SERVICIO COMIDA";"0";"0";"0";"1";"0";"C4"
" DEPRIMENTE CIAS LOW ESPECIAL COMPETENCIA QUIEREN VERGONZOSOS SERVICIO COST";"0";"1";"0";"1";"0";"C4"
" FUTUROS EVITAR VIAJEROS DEPLORABLE HARE SERVICIO POSIBLE PAGUEN";"0";"0";"0";"1";"0";"C4"
" SERVICIO VERGUENZA AEROPUERTO";"0";"0";"0";"1";"0";"C4"
" CUELGAN LLAMADAS CALLCENTER ATIENDEN DESMEJORADO SERVICIO";"0";"0";"0";"1";"0";"C4"
" NISIQUIERA DEVOLUCION ENTREGA CANTIDAD VISTO DIAS EXCESIVO SERVICIO";"0";"1";"1";"2";"0";"C4"
" LLAMADAS FRECUENTE SERVICIO OPERADORES NOTADO COLGAR";"0";"0";"0";"1";"0";"C4"
" ESPERE DM LLAMADO RESPUESTA";"0";"0";"0";"0";"0";"C5"
" NISIQUIERA DEVOLUCION ENTREGA CANTIDAD VISTO DIAS EXCESIVO SERVICIO";"0";"1";"1";"2";"0";"C4"
" CUELGAN LLAMADAS CALLCENTER ATIENDEN DESMEJORADO SERVICIO";"0";"0";"0";"1";"0";"C4"
